Be_star,Type,RA,DEC,Xcat,Xidentifier,Gamma,e_Gamma,E_Gamma,Fb,e_Fb,E_Fb,Fs,e_Fs,E_Fs,Fm,e_Fm,E_Fm,Fh,e_Fh,E_Fh,HRms,e_HRms,E_HRms,HRhm,e_HRhm,E_HRhm,DR3Name,Plx,RPlx,PM,e_PM,epsi,sepsi,RUWE,G,e_G,BP,e_BP,RP,e_RP,Teff,Gflux,e_Gflux,E_Gflux,dist,e_dist,E_dist,J,e_J,H,e_H,K,e_K,W1,e_W1,W2,e_W2,W3,e_W3,W4,e_W4,Vsini,Vtran,e_Vtran,E_Vtran,LX,e_LX,E_LX,fX2O,e_fX2O,E_fX2O,match_flag,Class,ref,G-BP,G-RP,G-J,G-K,BP-RP,J-H,J-K,H-K,W1-W2,W1-W3,W2-W3,W1-W4
Cl* NGC 2244 JOHN 33,B6Vne,98.06450416364,4.92233204392,CXO,J063215.4+045520,,,,6.697158779220499e-15,1.2303622605255239e-15,1.1633940345045366e-15,1.3185793271516e-15,3.2073551200986985e-16,3.2073551200980004e-16,1.5842343514964e-15,3.6096478894860005e-16,3.4091118956249995e-16,3.7943451005725e-15,1.1316467843812999e-15,1.0650793264765004e-15,0.09151638849536159,0.1669999838167621,0.16196483518347377,0.41090975205841185,0.23576340768949924,0.22792931583327175,Gaia DR3 3131335036310165632,0.6008,26.6329,1.742,0.020985254806980456,0.127,18.32,1.169,11.884101,0.002774,12.065364,0.00299,11.553444,0.003867,13535.3,1.7867878793807534e-10,4.565150867844907e-13,4.565150867844907e-13,1528.08008,46.09008999999992,51.23169000000007,11.148,0.021,10.998,0.021,10.958,0.023,10.865,0.023,10.882,0.022,10.479,0.227,7.8,,,12.6179517967128,0.40981610998425694,0.449519799804767,1.87147716158244e+30,3.6187741272808244e+29,3.484816386300077e+29,3.7481554786131256e-05,6.886554645361315e-06,6.511796237335009e-06,0,YSO,SIMBAD,-0.18126300000000128,0.33065699999999865,0.7361012365112298,0.9261008168945306,0.5119199999999999,0.14999962,0.18999958,0.03999996,-0.017000198,0.38599968,0.40299988,3.0649996
HD 259440,B0pe,98.24690241609,5.80032052835,XMM,J063259.2+054801,1.4470000267028809,0.021649999544024467,0.021730000153183937,3.982067665892831e-13,4.409400173831364e-14,4.409680732161453e-14,2.3587291400481352e-14,1.958041315329559e-15,1.9574551581480166e-15,5.329996237542914e-14,5.258022060159761e-15,5.2553193605596255e-15,3.2131951281337257e-13,4.3735572106933075e-14,4.373875173895529e-14,0.3864446903194902,0.0782259517107712,0.07820266634951914,0.7154447864806447,0.144585211107597,0.14458961514118132,Gaia DR3 3131822364779745536,0.5404,23.8751,0.429,0.016190400615594458,0.102,10.64,1.095,8.879788,0.002817,9.236007,0.003334,8.30983,0.003996,41272.3,2.8431396879329367e-09,7.376676273488812e-12,7.376676273488812e-12,1772.59619,86.60266000000001,93.12695000000008,7.64,0.023,7.39,0.049,6.966,0.02,6.554,0.078,6.125,0.031,5.34,0.015,4.529,0.032,,3.6046383815049428,0.22253335124370752,0.23317406055308426,1.4973728903623328e+32,2.2113129310892266e+31,2.2858155635464793e+31,0.00014005881184079054,1.551316819687805e-05,1.5514154716649375e-05,0,HMGB,SIMBAD,-0.3562190000000012,0.5699579999999997,1.2397881335144039,1.913787919891357,0.9261770000000009,0.25,0.6739998,0.4239998,0.4289999,1.2139997,0.78499985,2.025
15 Mon,B1Ve,100.24441664679,9.89573913362,CXO,J064058.6+095345,6.25489,0.12388999999999939,0.13261000000000056,1.284819091607501e-12,1.896957633705726e-14,1.8942160520284828e-14,1.1862939537274e-12,1.8447025664800056e-14,1.844702566489982e-14,7.5413958016322e-14,3.232585748930998e-15,3.232585748930001e-15,2.3111179863779e-14,3.017028323609002e-15,2.839556069279e-15,-0.8804573430753914,0.019776961134031032,0.01977696113392724,-0.530857193178377,0.05051358991322643,0.04974659584493289,Gaia DR3 3326740865570982400,-1.3292,-1.3288,6.509,1.0649907078197527,5.228,37360.0,5.06,4.543516,0.005539,4.513306,0.003104,4.873792,0.003986,26003.5,1.5427906485907794e-07,7.870712393207906e-10,7.870712393207906e-10,3974.51758,1811.93701,2361.55957,5.202,0.023,5.322,0.021,5.34,0.021,5.363,0.149,5.221,0.058,5.564,0.018,5.336,0.212,70.0,122.62902995125832,59.39668015189462,75.57520898015093,2.4289162106178807e+33,2.2149204550320353e+33,2.886625420700893e+33,8.327890065843247e-06,1.3008946764458593e-07,1.2992152183561995e-07,0,star,,0.030210000000000292,-0.33027599999999957,-0.6584841411437985,-0.7964841525878903,-0.36048599999999986,-0.119999886,-0.13800001,-0.018000126,0.14199972,-0.20100021,-0.34299994,0.02699995
19 Mon,B1Ve,105.72822063907,-4.23922204083,XMM,J070254.7-041422,,,,3.152265424695037e-14,4.825978436765743e-15,4.825978436765743e-15,2.635247253390765e-14,3.095887298585733e-15,3.095887298585733e-15,2.752021924036978e-15,8.688994371807849e-16,8.688994371807849e-16,2.4181597890057452e-15,3.598689132816334e-15,3.598689132816334e-15,-0.8108868080142337,0.14223991081702309,0.14223991081702309,-0.06457454564682029,0.717539834091414,0.717539834091414,Gaia DR3 3101768554465447936,2.6167,17.1213,4.615,0.11841300886921265,0.783,705.7,1.221,4.92408,0.003864,4.826459,0.007523,5.088899,0.010654,18360.6,1.0866292663821018e-07,3.8671782951511674e-10,3.8671782951511674e-10,377.380829,19.19647200000003,18.894622999999967,5.389,0.029,5.476,0.026,5.498,0.02,5.668,0.112,5.445,0.053,5.635,0.014,5.613,0.041,270.0,8.255552403831306,0.47033937624740435,0.4644532369492318,5.3725956276703935e+29,9.875689791500773e+28,9.828382745209221e+28,2.90095759632023e-07,4.4424371259950173e-08,4.4424371259950173e-08,0,star,,0.09762100000000018,-0.1648189999999996,-0.46491993896484374,-0.5739201449584961,-0.2624399999999998,-0.08699989,-0.109000206,-0.022000313,0.22300005,0.032999992,-0.19000006,0.055000305
HD 57682,O9Ve,110.50860432538,-8.97932104961,XMM,J072202.0-085845,,,,5.104238392139069e-13,1.1528030994486661e-14,1.1528030994486661e-14,3.3221075741026504e-13,8.533620299588798e-15,8.533620299588798e-15,1.277558244383286e-13,4.101988454851995e-15,4.101988454851995e-15,5.045725736531329e-14,6.576208171017098e-15,6.576208171017098e-15,-0.44449953766257844,0.02252675553074479,0.02252675553074479,-0.43374238462574904,0.04740584265369216,0.04740584265369216,Gaia DR3 3047763601330845312,0.8968,12.1291,16.323,0.06459540649728684,0.516,427.2,1.14,6.374717,0.002798,6.26368,0.003119,6.542042,0.003864,19936.3,2.856449811369859e-08,7.361223230087764e-11,7.361223230087764e-11,1110.86255,94.85144000000003,97.97484999999983,6.811,0.029,6.966,0.065,6.939,0.024,6.94,0.039,7.008,0.02,6.943,0.015,5.269,0.063,,85.95178601983649,7.346905304604434,7.588324879412017,7.537950981736443e+31,1.298470991618401e+31,1.3405054719434847e+31,1.7869168825659305e-05,4.0619770629147157e-07,4.0619770629147157e-07,0,star,,0.1110370000000005,-0.16732499999999995,-0.43628287030029256,-0.5642831296997066,-0.27836200000000044,-0.15500021,-0.12800026,0.02699995,-0.06799984,-0.0029997826,0.06500006,1.671
BN Gem,O8Vpev,114.27388058324,16.90424175439,XMM,J073705.7+165415,,,,5.318849576642444e-14,5.637727791926597e-15,5.637727791926597e-15,3.0295636564329184e-14,2.6507756139653364e-15,2.6507756139653364e-15,8.216917771932072e-15,1.0746364433401774e-15,1.0746364433401774e-15,1.4675941430163184e-14,4.858242461519743e-15,4.858242461519743e-15,-0.5732862743827156,0.08560899714521897,0.08560899714521897,0.28214141367016116,0.22583141479789415,0.22583141479789415,Gaia DR3 3169064679035264896,0.5227,9.5442,2.162,0.058888867133091403,0.386,123.5,0.966,6.69375,0.004805,6.619261,0.009533,6.749847,0.018133,37033.7,2.1291849993033506e-08,9.422854167354317e-11,9.422854167354317e-11,1729.47021,123.26451999999995,206.81286999999998,7.044,0.032,7.071,0.027,6.965,0.021,6.922,0.051,6.784,0.02,6.22,0.015,5.572,0.044,362.0,17.724066643390113,1.3523539698171372,2.173759998599652,1.9039063706418779e+31,3.382012552571308e+30,4.9806008453016265e+30,2.49806831176376e-06,2.650140641968222e-07,2.650140641968222e-07,0,star,,0.0744889999999998,-0.056097000000000286,-0.3502501487731937,-0.271250152587891,-0.1305860000000001,-0.02699995,0.078999996,0.10599995,0.13800001,0.70200014,0.5640001,1.3499999
V392 Pup,B7Ve,116.54383338939,-37.93360254272,XMM,J074610.5-375601,,,,3.933485109197381e-14,1.767808893951307e-15,1.767808893951307e-15,3.503185151179349e-14,1.211509697584078e-15,1.211509697584078e-15,4.079300323296568e-15,3.9033954100629585e-16,3.9033954100629585e-16,2.236992568837477e-16,1.226795655730845e-15,1.226795655730845e-15,-0.7913996324886209,0.04150258972480339,0.04150258972480339,-0.8960263636026783,0.40171937492239346,0.40171937492239346,Gaia DR3 5538805188030100736,5.0296,52.9911,24.616,0.10550885095320629,0.837,884.0,1.745,5.846953,0.002851,5.786695,0.003098,5.922387,0.004466,,4.64442760588979e-08,1.2195654014633841e-10,1.2195654014633841e-10,199.040405,3.9162749999999846,3.5087589999999977,6.03,0.019,6.1,0.04,6.107,0.018,6.107,0.109,6.035,0.038,6.196,0.015,6.106,0.05,,23.224871989170087,0.4676843969664246,0.4213449126084724,1.86492646183573e+29,1.1140307663418094e+28,1.0652750141301974e+28,8.46925701718155e-07,3.812792213881384e-08,3.812792213881384e-08,0,star,,0.060258000000000145,-0.07543399999999956,-0.18304720980834954,-0.26004687411499017,-0.1356919999999997,-0.069999695,-0.076999664,-0.0069999695,0.07200003,-0.089000225,-0.16100025,0.0009999275
CD-29 5159,B0Ve,118.92702181368,-29.56485835566,XRT,48196.0,1.2239999771118164,0.10276000201702118,0.1633400022983551,3.6300619216791823e-12,1.6493358531005716e-12,1.5400762859584941e-12,5.229340421725449e-13,1.9255677267531887e-13,2.5585789028155094e-13,5.159386627790464e-13,2.568041458654193e-13,2.7081253613386213e-13,2.591189216727591e-12,1.617801680146917e-12,1.4943333887808063e-12,-0.006733625169047567,0.34895141480938996,0.31986438388797683,0.6678999495437764,0.6206996640675023,0.6017597021351572,Gaia DR3 5597252305589385984,0.2854,20.5157,3.925,0.013041724689641059,0.107,20.37,1.093,9.938587,0.002812,10.271199,0.002965,9.411093,0.00435,37141.4,1.0722069001540483e-09,2.7769598084875955e-12,2.7769598084875955e-12,3356.76245,154.3728000000001,159.5043999999998,9.694,0.022,9.516,0.024,9.309,0.021,8.6,0.022,8.415,0.019,8.053,0.02,7.261,0.125,,62.45322482227503,2.8796231315415945,2.9748572856623494,4.895048030703248e+33,2.2692021287643088e+33,2.128219809112102e+33,0.0033855983590085426,0.0015382876651020567,0.0014363878674516057,0,HMXB,2021A&A...647A.165D,-0.33261199999999924,0.5274940000000008,0.24458675585937506,0.629586984741211,0.860106,0.17800045,0.38500023,0.20699978,0.18500042,0.54699993,0.3619995,1.3390002
V374 Car,B2IVnpe,119.71058643583,-60.82441134675,XMM,J075850.5-604928,,,,1.3565276099934842e-13,3.2497110210890476e-15,3.2497110210890476e-15,3.2763931201266314e-14,8.000952051327009e-16,8.000952051327009e-16,2.856880746862864e-14,5.735026887211636e-16,5.735026887211636e-16,7.432002232945347e-14,3.0970250320817363e-15,3.0970250320817363e-15,-0.06839941968377883,0.016087775769921108,0.016087775769921108,0.44466649052779544,0.03350248613538435,0.03350248613538435,Gaia DR3 5290767631226220032,2.4707,46.776,12.155,0.06542464586418285,0.5,302.6,1.221,5.805288,0.002865,5.74743,0.003556,5.84821,0.004632,17466.3,4.8261209054528045e-08,1.2734986945749405e-10,1.2734986945749405e-10,405.915894,9.292968999999971,8.491516000000047,5.558,0.023,5.495,0.023,5.359,0.018,5.704,0.152,5.393,0.063,4.782,0.015,3.848,0.02,200.0,23.387597929622054,0.5500308698825532,0.5051898840042808,2.6748686374904663e+30,1.3822639048644484e+29,1.2896028253993708e+29,2.810803203170497e-06,6.774314252913549e-08,6.774314252913549e-08,0,star,,0.05785800000000041,-0.042921999999999905,0.2472879122619629,0.44628779400634766,-0.10078000000000031,0.0630002,0.19899988,0.13599968,0.31099987,0.92199993,0.61100006,1.856
QR Vel,B2Vne,140.49338974041,-51.17648751011,XRT,183048.0,,,,2.9066849585306263e-13,6.773441877677441e-14,6.773441877677441e-14,7.232123445475424e-14,2.5948458743928687e-14,2.5948458743928687e-14,5.1854234904566614e-14,1.8605012556318182e-14,1.8605012556318182e-14,1.664930264937418e-13,5.973677664237772e-14,5.973677664237772e-14,-0.16482321070164999,0.26059835288706695,0.26059835288706695,0.5250296745423861,0.32364162205296154,0.32364162205296154,Gaia DR3 5313354692457511424,0.4966,26.6397,5.414,0.02241621882527587,0.153,24.22,0.863,10.047013,0.00416,10.232986,0.006976,9.69089,0.01147,17390.2,9.703048401930351e-10,3.717724542585585e-12,3.717724542585585e-12,1943.77368,76.42407000000003,64.77514999999994,9.054,0.03,8.859,0.055,8.609,0.021,8.47,0.022,8.185,0.02,7.34,0.017,6.516,0.078,,49.88368723848517,1.9721405061648007,1.675127115276149,1.3142895811704268e+32,3.2323590476975747e+31,3.185490754458553e+31,0.00029956409966504574,6.981679479987976e-05,6.981679479987976e-05,0,star,,-0.1859730000000006,0.3561230000000002,0.9930130991821287,1.4380127940063474,0.5420960000000008,0.1949997,0.4449997,0.25,0.28499985,1.1300001,0.84500027,1.9540005
